Date,Area is: World,Sub Area is: Country,Sub Area is: City,Image url,Special colum: lpi,Item title ENG,Item ENG,Item title ITA,Item ITA,Item title POR,Item POR,Item title DEU,Item DEU,Item title FRA,Item FRA,Item title CHI,Item CHI,Item title JAP,Item JAP,Item ESP,Item title GAE,Item GAE,Item title MAG,Item MAG,Item title URD,Item URD
"Saturday, January 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 31, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 31, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 31, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 31, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 31, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 31, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 7, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 8, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 9, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 10, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 11, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 12, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 13, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 14, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 15, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 16, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 17, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 18, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 19, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 20, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 21, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 22, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 23, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, November 24, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 25, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 26, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, November 27, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, November 28, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, November 29, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, November 30, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 1, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 2, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 3, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 4, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 5, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 6, 2014",World,,,,,,,,,,,,,,,,,,,,,,,,,
