Date,Area is: World,Sub Area is: Country,Sub Area is: City,LPI SPECIFIC,Image url,Item title ENG,Item ENG,Item title ITA,Item ITA,Item title POR,Item POR,Item title DEU,Item DEU,Item title FRA,Item FRA,Item title CHI,Item CHI,Item title JAP,Item JAP,Item ESP,Item title GAE,Item GAE,Item title MAG,Item MAG,Item title URD,Item URD
"Thursday, December 17, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 18, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 19, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 20, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 21, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 22, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 23, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 24, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, December 25, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, December 26, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, December 27, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, December 28, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, December 29, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, December 30, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, December 31, 2015",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 1, 2016",World,,,,,,"KDE Neon
The community announced the inclusion of another project in its incubator, KDE Neon, based on Ubuntu. Developers, testers, artists, translators and early adopters can get fresh code from git as it is committed by the KDE community.
",,,,,,,,,,,,,,,,,,,
"Saturday, January 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, January 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, January 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, January 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, January 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, January 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, January 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, January 31, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, February 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, February 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, February 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, February 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, February 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, February 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, February 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, March 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, March 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, March 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, March 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, March 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, March 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, March 31, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, April 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, April 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, April 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, April 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, April 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, April 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, April 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, May 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, May 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, May 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, May 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, May 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, May 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, May 31, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, June 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, June 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, June 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, June 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, June 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, June 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, June 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, July 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, July 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, July 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, July 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, July 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, July 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, July 31, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, August 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, August 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, August 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, August 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, August 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, August 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, August 31, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 1, 2016",World,,,,,,"Akademy 2016 part of QtCon
Akademy 2016 took place as a part of QtCon in September 2016 in Berlin, Germany. The event brought together the Qt, FSFE, VideoLAN and KDE communities. It celebrated 20 years of KDE, 20 years of VLC, and 15 years of FSFE.",,,,,,,,,,,,,,,,,,,
"Friday, September 2, 2016",World,,,,,,"Kirigami UI
Kirigami is released, a set of QML components to develop applications based on Qt for mobile or desktop devices.",,,,,,,,,,,,,,,,,,,
"Saturday, September 3, 2016",World,,,,,,"KDE presents its Vision for the future
In early 2016, as a result of a survey and open discussions among community members, KDE has published a document outlining its vision for the future. This vision represents the values that its members consider most important: “A world in which everyone has control over their digital life and enjoys freedom and privacy.” The idea in defining this vision was to make clear what are the main motivations that drive the community.",,,,,,,,,,,,,,,,,,,
"Sunday, September 4, 2016",World,,,,,,"KDE announced the Advisory Board
In order to formalize the cooperation among the community and the organizations that have been its allies, KDE e.V. announced the Advisory Board. Through the Advisory Board, organizations can provide feedback on community activities and decisions, to participate in regular meetings with KDE e.V., and to attend to Akademy and community sprints.",,,,,,,,,,,,,,,,,,,
"Monday, September 5, 2016",World,,,,,,"KDE celebrated 20 years
On October 14, KDE celebrated its 20th birthday. The project that started as a desktop environment for Unix systems, today is a community that incubates ideas and projects which go far beyond desktop technologies. To celebrate its anniversary the community published a book written by its contributors. We also had parties been held in eight countries.",,,,,,,,,,,,,,,,,,,
"Tuesday, September 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, September 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, September 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, September 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, September 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, September 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, September 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, September 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 3, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 4, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 5, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 6, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 7, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 8, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 9, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 10, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 11, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 12, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 13, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 14, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 15, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 16, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 17, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 18, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 19, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 20, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 21, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 22, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 23, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 24, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, October 25, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, October 26, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Thursday, October 27, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Friday, October 28, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Saturday, October 29, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Sunday, October 30, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Monday, October 31, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Tuesday, November 1, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
"Wednesday, November 2, 2016",World,,,,,,,,,,,,,,,,,,,,,,,,,
